0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-6.522699623407681,-2.5072817206367746,3.3376160333579747,1.0989910865918664,-7.356737150187741,-0.7705834897620457,3.931317786124564,4.746581373398193,2.0922952708831586,6.281735403816545,7.133728255637149,4.334379354362413,10.502322849492678,-4.882282339298941,14.381037077672596,9.858420877520807,1.9560974890920317,1.5681003349734715,5.402685907140799,4.241718477560574,-0.34637849121937025,2.191268426891618,0.4375870785390845,-8.139397973844222,-2.2987333005675605,5.137031961104794,0.284698821495427,-5.896837277955555,1.5755837899236076,11.00304841227545,-7.195466180128536,-6.42452184957823,-1.6435689872776087,-5.432262794783565,2.569707637775645,6.163552643212249,-10.369836992298728,-0.6058218527763058,10.295483616884129,1.1881823029340435,5.053254236028436,-3.876616551281939,-4.372635383671456,2.207584330148922,2.069506962808879,-12.17818061752938,0.9525997177104658,2.6845684858423176,-6.65499357384887,-10.297014669217582
3.4808766175605226,-0.8530008612397707,-14.483605617351113,9.465806811386344,-0.9245617832388477,-0.4735780568710495,-0.6755888074692803,-4.409097449170853,-4.240998329803706,-10.882366426614261,-1.9682790569213306,2.4972560237908157,-1.9616415876399116,-0.21021830953146825,-5.517567209692655,10.861086455907396,-2.0063088944916756,3.987874826650046,-9.64991302370677,-20.957571584169564,-3.6364671305002623,-1.3886837195361927,-3.1454825852993085,-10.982199861467008,-6.96729115821247,6.215961531536505,-5.2286519017037625,-3.9846607709322313,6.031950806207644,-9.0525310883196,9.299591047667844,9.638138581075632,16.486147456577395,-5.5491505940602455,-2.320263199666192,2.0829670170561285,3.402780800327158,7.445834987957829,-0.6712360359448645,-1.0239277452535827,-21.3074940745276,3.605307503051002,6.534946016376999,16.27696835064935,-6.261561828308515,-1.3027084948928414,-4.06587926347819,5.512979077034873,0.7175159201195399,13.981786811826879
13.971318052788584,4.592490368619835,-2.673268442844094,-3.6631831024960526,-0.5682917730478936,-2.2703677658592616,3.8232259413270206,-1.6551831428241974,-6.710184684512724,-8.931295413671862,-1.4225732840363774,-15.115648628431916,1.3678147288829137,-0.24854489307008176,-0.8369100148775159,-9.492051707140526,-6.3921666583856505,2.9565190954787512,1.7109673028240553,6.393521421277662,0.05109131372549891,-2.4926751329548993,-13.83210444874151,2.9361674530212105,-7.944871179204378,11.941166131310029,10.27652439312744,-7.263259228922663,-3.6116966732913216,-5.75347684928268,4.725011043351984,5.317411612981878,3.6095745623073134,6.616848506869461,-10.298216323650156,2.8105483350361427,-3.6766092404564863,8.098247744518153,-11.530446268866157,0.8975669254061661,-2.4918863313740807,1.1490539236420485,-0.22488344492666013,-10.465116141743074,9.540844409644007,-2.6518468102824726,3.046128029184144,2.3423737607108537,7.997742010492602,1.3270355823336462
-5.285765047786738,0.16754396432413987,3.007633370622143,3.0747716474559352,-3.964572634668727,-17.09559101992454,0.9545154120181712,-8.152075963019088,-7.948200289875735,-9.406967239024528,12.77618687755845,8.576923258123324,8.174320813632049,2.4701094182200345,-5.455828889550995,8.321918459765243,-0.10904366732226911,1.4039913242004998,1.6932310827667107,-7.031872249840148,-0.37515369349950517,7.67611300510978,8.841637047602731,0.8203226925419134,-2.48745535625958,-1.4237896017746245,-3.161081954552378,10.854100809580334,13.244440728167064,16.69677137230852,-7.4942246220370325,-11.641445436904245,-0.7819861131520324,1.3597401433166807,2.3412325638751112,1.512140705957159,-2.4053290742706186,-4.486047881748252,1.966359609206621,-1.2819124976266434,-18.95938782196418,-1.536241541856048,2.231533171042289,19.29849335001341,-1.7960506981096858,-7.689342490655992,-4.347003316944985,13.85348587661938,-4.7201457738039085,-9.923332619355048
10.180657872428746,4.8428702814374915,5.977579748679628,8.35657750460344,-6.009661512167575,2.4258158285510243,2.7777359173469773,13.746008819073554,1.8040826904628227,14.637748311358681,0.19420553676360708,17.633215956325714,-6.908088617644912,-5.712749580976303,6.067827183265522,2.9477183392784054,4.628237344963,-7.508081108025603,3.783743901904447,-7.836374426373969,-2.328271800553527,-2.5941059870545473,7.581168747540712,2.4540100246718666,-8.893030199747558,-8.719594848354596,-7.8300559216520345,3.0430058558963284,6.8051547374392385,3.223143120831249,-2.5129596236538556,1.2171141544897475,6.846697859578725,-7.263406919495486,5.113016926712378,12.176708260379332,16.592185759421543,-6.919179931140736,9.106877602086938,-2.5935311514302786,10.851007864534902,-1.3216760604356472,-10.226262119059374,-12.767309201021208,-2.542429922556902,6.423032701429575,4.033466491983898,2.894593277036672,-0.19038227191299328,8.473679734567606
10.11006395790897,14.008697329068145,-1.9673047285846268,5.031263354799317,-5.09998332762233,-6.141417366635669,6.282215491796591,-3.8813072301421627,-3.803095331678303,0.15020989911424698,-3.408568056043819,5.9200771039293905,-4.9064648039719705,-4.759830495820841,6.706341670706623,-9.806682397286659,10.653115084045348,8.005282513633626,4.816325118374493,3.5298813708869674,1.329279173970011,-5.534910172968098,-1.2589176488041534,-6.650885422781663,-6.400460393203981,0.70117019108776,6.497861024262348,-3.1242837402145027,11.557421618642932,2.677775911008245,-0.9941208526485257,-9.073384528475518,10.587158413660749,-5.5598759089881735,-2.3273609659764567,-7.222553144114826,8.192353657395529,2.0431870212867973,7.860898161146768,8.600380852579605,5.286282337997426,9.698372829498355,1.583364690400765,-10.883777519138839,-1.7114671707269609,-12.94500817099881,6.477005390228111,1.9641918632021829,3.1131903105786476,4.237372649599799
5.524714067180453,-8.07587779423862,3.947258079484429,5.92467008147237,9.467107826216923,-2.369421284330902,2.536775877395236,9.042411206856427,1.0488691056623887,-6.979504566318974,13.432170321323461,-6.9202301845250815,-9.135780263689938,-5.307495121116088,-4.501053458271288,-6.500782418257662,0.867029840318245,5.073521052609492,11.84513556359945,7.744129440822457,-13.61807283368774,2.592107490448303,-3.3067106522594956,2.2551847557381595,-1.5405865638314435,4.302850753515143,7.810808905524403,-2.870444727839716,2.9542724140695675,12.07191922650873,10.028971505894042,-2.609639539740283,-2.7974877161754175,5.231876828934764,-0.04507740189763487,-6.352512757260916,-10.144400489841432,1.181952069552406,-1.2955803011728921,-5.222044173071345,-0.37588312859893513,-3.753325743293623,-9.367310152318566,-8.800970813928359,-3.8582469137385464,4.873557249547254,10.749184759882786,6.864161542534331,10.734562455553927,-4.255664129029069
8.747173378751318,-0.4866206812964222,0.11038596429655023,-3.8209698280789475,6.47218436759257,2.857395426792481,-1.5360759283021475,-0.41770644307038185,-12.639510255780406,0.24002878311691467,-5.537782894181955,1.2422541306166275,-7.922702774564245,5.080241679411296,11.144376690504366,-17.836809885277624,10.104628909636773,-7.1880712012718835,2.0287156028661184,4.91185708868423,4.0354700136379575,-4.161408949189421,-0.3325006813318563,2.64549550775604,-2.8997309624793175,-6.58328729389094,-16.477959145433577,0.5952661507663533,8.59413425175569,-6.487683993528796,-3.196320833132605,-1.8017398006035898,3.1150379354850424,-8.402314439741948,-3.755104764463983,-1.3544236637242788,-7.201413453955473,-3.2466217077366974,-2.3068871284273875,4.0536820296479155,6.832559939616403,9.357195463956455,1.1082212556763347,-13.712520535249782,2.499426582931323,-10.771799978213044,-3.3730536811992065,-4.698855762642301,13.621199826755442,0.7746122390067883
8.533367795715607,0.23690351393719378,18.22356288804935,-3.532204014692109,2.0945476384390043,-2.929575701202551,6.19132889084287,-9.715745237723917,-0.738935340550604,0.6929932339723405,-0.26583138110739013,-10.58297956949598,-11.546285553182665,6.936829005440729,-8.19437066059598,-6.036517996008308,-5.903989281429456,0.605193027075961,-4.785866860902292,3.3373253110351797,3.8990938354489444,2.751870062824939,0.4134519997374676,11.413420403229656,-10.193253735691632,-8.86351063647372,6.59786424916379,-0.6671179600885533,-4.956003717723992,-1.7619678391848188,6.0577806984990765,11.877368146198531,-7.765916131360537,-1.4665866859787078,1.7988013697961582,9.480043002134302,-1.2774951715972265,-5.283611561752032,-11.3241506685822,-6.518840046460072,0.9289899119105485,2.733679985905347,10.53802319570618,-11.65543076181056,2.794137828075683,6.511699685804334,-5.961731306929688,-6.923943404366687,5.234216402914341,-2.656735579643619
-2.4675201287758624,-3.190334800521534,-4.830550183254231,-2.4843587067083535,12.509169382164698,-5.124534921449534,0.5479008403965363,-4.806981360221583,-12.1043781938178,-6.86401600224325,-6.300721935709744,5.378469820655096,11.617855913535783,5.08096570360732,-1.1256699487590116,-7.404690038714022,-2.051940731990221,-1.9853575022215888,4.661652220821058,4.096215035258734,-9.113479255294962,-4.7559098292532145,-8.037454110912616,-4.467138688320423,1.7579668030022084,0.6746179127141588,8.436504753662172,1.4749521559304077,11.742190789519048,2.15405509160329,-5.212900973235882,-4.463672358280916,-7.288235096397671,-8.180773627238668,6.878338009802717,-1.4422366581924928,6.672576783490653,4.269634936721861,-4.375281906158266,2.7952947587309143,-3.562288630137781,-9.068790741247389,9.079556470645105,6.738190991377767,9.733300036985227,7.892009823692656,1.9412985581925075,-6.160105172798614,5.3431111680473995,7.555055268297819
